STATION,NAME,DATE,TAVG,TMAX,TMIN
MUZAFFARABAD001,MUZAFFARABAD,1981-02-03,,13,6
MUZAFFARABAD001,MUZAFFARABAD,1981-02-04,,8,5
MUZAFFARABAD001,MUZAFFARABAD,1981-02-05,,7,4
MUZAFFARABAD001,MUZAFFARABAD,1981-02-06,,10,4
MUZAFFARABAD001,MUZAFFARABAD,1981-02-07,,17,4
MUZAFFARABAD001,MUZAFFARABAD,1981-02-08,,18,4
MUZAFFARABAD001,MUZAFFARABAD,1981-02-09,,19,4
MUZAFFARABAD001,MUZAFFARABAD,1981-02-10,,19,4
MUZAFFARABAD001,MUZAFFARABAD,1981-02-11,,19,4
MUZAFFARABAD001,MUZAFFARABAD,1981-02-12,,21,5
MUZAFFARABAD001,MUZAFFARABAD,1981-02-13,,19,8
MUZAFFARABAD001,MUZAFFARABAD,1981-02-14,,13,7
MUZAFFARABAD001,MUZAFFARABAD,1981-02-15,,13,5
MUZAFFARABAD001,MUZAFFARABAD,1981-02-16,,14,6
MUZAFFARABAD001,MUZAFFARABAD,1981-02-17,,20,6
MUZAFFARABAD001,MUZAFFARABAD,1981-02-18,,21,6
MUZAFFARABAD001,MUZAFFARABAD,1981-02-19,,20,7
MUZAFFARABAD001,MUZAFFARABAD,1981-02-20,,23,8
MUZAFFARABAD001,MUZAFFARABAD,1981-02-21,,25,8
MUZAFFARABAD001,MUZAFFARABAD,1981-02-22,,24,10
MUZAFFARABAD001,MUZAFFARABAD,1981-02-23,,24,10
MUZAFFARABAD001,MUZAFFARABAD,1981-02-24,,17,11
MUZAFFARABAD001,MUZAFFARABAD,1981-02-25,,18,8
MUZAFFARABAD001,MUZAFFARABAD,1981-02-26,,20,9
MUZAFFARABAD001,MUZAFFARABAD,1981-02-27,,17,9
MUZAFFARABAD001,MUZAFFARABAD,1981-02-28,,21,9
MUZAFFARABAD001,MUZAFFARABAD,1981-03-01,,12,5
MUZAFFARABAD001,MUZAFFARABAD,1981-03-02,,14,4
MUZAFFARABAD001,MUZAFFARABAD,1981-03-03,,21,8
MUZAFFARABAD001,MUZAFFARABAD,1981-03-04,,22,8
MUZAFFARABAD001,MUZAFFARABAD,1981-03-05,,21,10
MUZAFFARABAD001,MUZAFFARABAD,1981-03-06,,16,9
MUZAFFARABAD001,MUZAFFARABAD,1981-03-07,,13,6
MUZAFFARABAD001,MUZAFFARABAD,1981-03-08,,18,6
MUZAFFARABAD001,MUZAFFARABAD,1981-03-09,,23,8
MUZAFFARABAD001,MUZAFFARABAD,1981-03-10,,17,9
MUZAFFARABAD001,MUZAFFARABAD,1981-03-11,,12,7
MUZAFFARABAD001,MUZAFFARABAD,1981-03-12,,21,6
MUZAFFARABAD001,MUZAFFARABAD,1981-03-13,,24,9
MUZAFFARABAD001,MUZAFFARABAD,1981-03-14,,23,12
MUZAFFARABAD001,MUZAFFARABAD,1981-03-15,,13,9
MUZAFFARABAD001,MUZAFFARABAD,1981-03-16,,15,9
MUZAFFARABAD001,MUZAFFARABAD,1981-03-17,,21,10
MUZAFFARABAD001,MUZAFFARABAD,1981-03-18,,26,10
MUZAFFARABAD001,MUZAFFARABAD,1981-03-19,,26,11
MUZAFFARABAD001,MUZAFFARABAD,1981-03-20,,20,10
MUZAFFARABAD001,MUZAFFARABAD,1981-03-21,,13,9
MUZAFFARABAD001,MUZAFFARABAD,1981-03-22,,14,8
MUZAFFARABAD001,MUZAFFARABAD,1981-03-23,,21,9
MUZAFFARABAD001,MUZAFFARABAD,1981-03-24,,25,9
MUZAFFARABAD001,MUZAFFARABAD,1981-03-25,,26,11
MUZAFFARABAD001,MUZAFFARABAD,1981-03-26,,27,11
MUZAFFARABAD001,MUZAFFARABAD,1981-03-27,,27,13
MUZAFFARABAD001,MUZAFFARABAD,1981-03-28,,28,13
MUZAFFARABAD001,MUZAFFARABAD,1981-03-29,,28,13
MUZAFFARABAD001,MUZAFFARABAD,1981-03-30,,15,11
MUZAFFARABAD001,MUZAFFARABAD,1981-03-31,,19,9
MUZAFFARABAD001,MUZAFFARABAD,1981-04-01,,25,9
MUZAFFARABAD001,MUZAFFARABAD,1981-04-02,,27,13
MUZAFFARABAD001,MUZAFFARABAD,1981-04-03,,24,11
MUZAFFARABAD001,MUZAFFARABAD,1981-04-04,,18,11
MUZAFFARABAD001,MUZAFFARABAD,1981-04-05,,25,11
MUZAFFARABAD001,MUZAFFARABAD,1981-04-06,,26,11
MUZAFFARABAD001,MUZAFFARABAD,1981-04-07,,26,12
MUZAFFARABAD001,MUZAFFARABAD,1981-04-08,,24,12
MUZAFFARABAD001,MUZAFFARABAD,1981-04-09,,28,13
MUZAFFARABAD001,MUZAFFARABAD,1981-04-10,,29,13
MUZAFFARABAD001,MUZAFFARABAD,1981-04-11,,33,16
MUZAFFARABAD001,MUZAFFARABAD,1981-04-12,,33,16
MUZAFFARABAD001,MUZAFFARABAD,1981-04-13,,33,17
MUZAFFARABAD001,MUZAFFARABAD,1981-04-14,,34,18
MUZAFFARABAD001,MUZAFFARABAD,1981-04-15,,32,16
MUZAFFARABAD001,MUZAFFARABAD,1981-04-16,,31,15
MUZAFFARABAD001,MUZAFFARABAD,1981-04-17,,31,15
MUZAFFARABAD001,MUZAFFARABAD,1981-04-18,,33,13
MUZAFFARABAD001,MUZAFFARABAD,1981-04-19,,35,16
MUZAFFARABAD001,MUZAFFARABAD,1981-04-20,,35,19
MUZAFFARABAD001,MUZAFFARABAD,1981-04-21,,31,14
MUZAFFARABAD001,MUZAFFARABAD,1981-04-22,,15,11
MUZAFFARABAD001,MUZAFFARABAD,1981-04-23,,28,13
MUZAFFARABAD001,MUZAFFARABAD,1981-04-24,,29,14
MUZAFFARABAD001,MUZAFFARABAD,1981-04-25,,32,15
MUZAFFARABAD001,MUZAFFARABAD,1981-04-26,,33,16
MUZAFFARABAD001,MUZAFFARABAD,1981-04-27,,34,17
MUZAFFARABAD001,MUZAFFARABAD,1981-04-28,,32,17
MUZAFFARABAD001,MUZAFFARABAD,1981-04-29,,29,17
MUZAFFARABAD001,MUZAFFARABAD,1981-04-30,,28,16
MUZAFFARABAD001,MUZAFFARABAD,1981-05-01,,27,16
MUZAFFARABAD001,MUZAFFARABAD,1981-05-02,,34,16
MUZAFFARABAD001,MUZAFFARABAD,1981-05-03,,35,17
MUZAFFARABAD001,MUZAFFARABAD,1981-05-04,,36,17
MUZAFFARABAD001,MUZAFFARABAD,1981-05-05,,30,17
MUZAFFARABAD001,MUZAFFARABAD,1981-05-06,,28,17
MUZAFFARABAD001,MUZAFFARABAD,1981-05-07,,27,16
MUZAFFARABAD001,MUZAFFARABAD,1981-05-08,,30,17
MUZAFFARABAD001,MUZAFFARABAD,1981-05-09,,29,17
MUZAFFARABAD001,MUZAFFARABAD,1981-05-10,,24,16
MUZAFFARABAD001,MUZAFFARABAD,1981-05-11,,26,16
MUZAFFARABAD001,MUZAFFARABAD,1981-05-12,,32,18
MUZAFFARABAD001,MUZAFFARABAD,1981-05-13,,33,19
MUZAFFARABAD001,MUZAFFARABAD,1981-05-14,,34,22
MUZAFFARABAD001,MUZAFFARABAD,1981-05-15,,34,18
MUZAFFARABAD001,MUZAFFARABAD,1981-05-16,,34,19
MUZAFFARABAD001,MUZAFFARABAD,1981-05-17,,35,19
MUZAFFARABAD001,MUZAFFARABAD,1981-05-18,,37,20
MUZAFFARABAD001,MUZAFFARABAD,1981-05-19,,37,21
MUZAFFARABAD001,MUZAFFARABAD,1981-05-20,,38,20
MUZAFFARABAD001,MUZAFFARABAD,1981-05-21,,25,14
MUZAFFARABAD001,MUZAFFARABAD,1981-05-22,,33,18
MUZAFFARABAD001,MUZAFFARABAD,1981-05-23,,36,19
MUZAFFARABAD001,MUZAFFARABAD,1981-05-24,,37,20
MUZAFFARABAD001,MUZAFFARABAD,1981-05-25,,37,21
MUZAFFARABAD001,MUZAFFARABAD,1981-05-26,,38,24
MUZAFFARABAD001,MUZAFFARABAD,1981-05-27,,39,22
MUZAFFARABAD001,MUZAFFARABAD,1981-05-28,,38,22
MUZAFFARABAD001,MUZAFFARABAD,1981-05-29,,38,22
MUZAFFARABAD001,MUZAFFARABAD,1981-05-30,,38,21
MUZAFFARABAD001,MUZAFFARABAD,1981-05-31,,26,18
MUZAFFARABAD001,MUZAFFARABAD,1981-06-01,,27,18
MUZAFFARABAD001,MUZAFFARABAD,1981-06-02,,33,19
MUZAFFARABAD001,MUZAFFARABAD,1981-06-03,,33,20
MUZAFFARABAD001,MUZAFFARABAD,1981-06-04,,34,16
MUZAFFARABAD001,MUZAFFARABAD,1981-06-05,,35,20
MUZAFFARABAD001,MUZAFFARABAD,1981-06-06,,38,21
MUZAFFARABAD001,MUZAFFARABAD,1981-06-07,,38,23
MUZAFFARABAD001,MUZAFFARABAD,1981-06-08,,39,20
MUZAFFARABAD001,MUZAFFARABAD,1981-06-09,,26,20
MUZAFFARABAD001,MUZAFFARABAD,1981-06-10,,35,17
MUZAFFARABAD001,MUZAFFARABAD,1981-06-11,,27,16
MUZAFFARABAD001,MUZAFFARABAD,1981-06-12,,34,19
MUZAFFARABAD001,MUZAFFARABAD,1981-06-13,,36,19
MUZAFFARABAD001,MUZAFFARABAD,1981-06-14,,37,20
MUZAFFARABAD001,MUZAFFARABAD,1981-06-15,,39,21
MUZAFFARABAD001,MUZAFFARABAD,1981-06-16,,39,21
MUZAFFARABAD001,MUZAFFARABAD,1981-06-17,,39,22
MUZAFFARABAD001,MUZAFFARABAD,1981-06-18,,41,22
MUZAFFARABAD001,MUZAFFARABAD,1981-06-19,,41,26
MUZAFFARABAD001,MUZAFFARABAD,1981-06-20,,41,26
MUZAFFARABAD001,MUZAFFARABAD,1981-06-21,,41,26
MUZAFFARABAD001,MUZAFFARABAD,1981-06-22,,40,25
MUZAFFARABAD001,MUZAFFARABAD,1981-06-23,,39,22
MUZAFFARABAD001,MUZAFFARABAD,1981-06-24,,41,22
MUZAFFARABAD001,MUZAFFARABAD,1981-06-25,,42,23
MUZAFFARABAD001,MUZAFFARABAD,1981-06-26,,37,23
MUZAFFARABAD001,MUZAFFARABAD,1981-06-27,,41,23
MUZAFFARABAD001,MUZAFFARABAD,1981-06-28,,41,26
MUZAFFARABAD001,MUZAFFARABAD,1981-06-29,,41,26
MUZAFFARABAD001,MUZAFFARABAD,1981-06-30,,42,26
MUZAFFARABAD001,MUZAFFARABAD,1981-07-01,,38,21
MUZAFFARABAD001,MUZAFFARABAD,1981-07-02,,36,22
MUZAFFARABAD001,MUZAFFARABAD,1981-07-03,,36,21
MUZAFFARABAD001,MUZAFFARABAD,1981-07-04,,32,21
MUZAFFARABAD001,MUZAFFARABAD,1981-07-05,,35,20
MUZAFFARABAD001,MUZAFFARABAD,1981-07-06,,33,20
MUZAFFARABAD001,MUZAFFARABAD,1981-07-07,,35,21
MUZAFFARABAD001,MUZAFFARABAD,1981-07-08,,38,22
MUZAFFARABAD001,MUZAFFARABAD,1981-07-09,,38,22
MUZAFFARABAD001,MUZAFFARABAD,1981-07-10,,28,22
MUZAFFARABAD001,MUZAFFARABAD,1981-07-11,,34,22
MUZAFFARABAD001,MUZAFFARABAD,1981-07-12,,37,23
MUZAFFARABAD001,MUZAFFARABAD,1981-07-13,,39,24
MUZAFFARABAD001,MUZAFFARABAD,1981-07-14,,37,24
MUZAFFARABAD001,MUZAFFARABAD,1981-07-15,,35,23
MUZAFFARABAD001,MUZAFFARABAD,1981-07-16,,29,22
MUZAFFARABAD001,MUZAFFARABAD,1981-07-17,,30,22
MUZAFFARABAD001,MUZAFFARABAD,1981-07-18,,33,22
MUZAFFARABAD001,MUZAFFARABAD,1981-07-19,,33,22
MUZAFFARABAD001,MUZAFFARABAD,1981-07-20,,37,25
MUZAFFARABAD001,MUZAFFARABAD,1981-07-21,,38,26
MUZAFFARABAD001,MUZAFFARABAD,1981-07-22,,32,23
MUZAFFARABAD001,MUZAFFARABAD,1981-07-23,,31,23
MUZAFFARABAD001,MUZAFFARABAD,1981-07-24,,30,23
MUZAFFARABAD001,MUZAFFARABAD,1981-07-25,,24,22
MUZAFFARABAD001,MUZAFFARABAD,1981-07-26,,25,21
MUZAFFARABAD001,MUZAFFARABAD,1981-07-27,,32,22
MUZAFFARABAD001,MUZAFFARABAD,1981-07-28,,34,24
MUZAFFARABAD001,MUZAFFARABAD,1981-07-29,,32,24
MUZAFFARABAD001,MUZAFFARABAD,1981-07-30,,32,21
MUZAFFARABAD001,MUZAFFARABAD,1981-07-31,,31,21
MUZAFFARABAD001,MUZAFFARABAD,1981-08-01,,34,22
MUZAFFARABAD001,MUZAFFARABAD,1981-08-02,,36,22
MUZAFFARABAD001,MUZAFFARABAD,1981-08-03,,37,24
MUZAFFARABAD001,MUZAFFARABAD,1981-08-04,,37,21
MUZAFFARABAD001,MUZAFFARABAD,1981-08-05,,34,23
MUZAFFARABAD001,MUZAFFARABAD,1981-08-06,,31,24
MUZAFFARABAD001,MUZAFFARABAD,1981-08-07,,34,25
MUZAFFARABAD001,MUZAFFARABAD,1981-08-08,,33,24
MUZAFFARABAD001,MUZAFFARABAD,1981-08-09,,33,22
MUZAFFARABAD001,MUZAFFARABAD,1981-08-10,,26,23
MUZAFFARABAD001,MUZAFFARABAD,1981-08-11,,35,22
MUZAFFARABAD001,MUZAFFARABAD,1981-08-12,,34,22
MUZAFFARABAD001,MUZAFFARABAD,1981-08-13,,34,23
MUZAFFARABAD001,MUZAFFARABAD,1981-08-14,,35,23
MUZAFFARABAD001,MUZAFFARABAD,1981-08-15,,33,21
MUZAFFARABAD001,MUZAFFARABAD,1981-08-16,,30,22
MUZAFFARABAD001,MUZAFFARABAD,1981-08-17,,34,22
MUZAFFARABAD001,MUZAFFARABAD,1981-08-18,,35,22
MUZAFFARABAD001,MUZAFFARABAD,1981-08-19,,35,24
MUZAFFARABAD001,MUZAFFARABAD,1981-08-20,,36,23
MUZAFFARABAD001,MUZAFFARABAD,1981-08-21,,36,20
MUZAFFARABAD001,MUZAFFARABAD,1981-08-22,,33,20
MUZAFFARABAD001,MUZAFFARABAD,1981-08-23,,32,18
MUZAFFARABAD001,MUZAFFARABAD,1981-08-24,,33,19
MUZAFFARABAD001,MUZAFFARABAD,1981-08-25,,33,21
MUZAFFARABAD001,MUZAFFARABAD,1981-08-26,,35,23
MUZAFFARABAD001,MUZAFFARABAD,1981-08-27,,35,19
MUZAFFARABAD001,MUZAFFARABAD,1981-08-28,,30,21
MUZAFFARABAD001,MUZAFFARABAD,1981-08-29,,32,18
MUZAFFARABAD001,MUZAFFARABAD,1981-08-30,,31,18
MUZAFFARABAD001,MUZAFFARABAD,1981-08-31,,33,19
MUZAFFARABAD001,MUZAFFARABAD,1981-09-01,,34,21
MUZAFFARABAD001,MUZAFFARABAD,1981-09-02,,34,21
MUZAFFARABAD001,MUZAFFARABAD,1981-09-03,,33,21
MUZAFFARABAD001,MUZAFFARABAD,1981-09-04,,32,20
MUZAFFARABAD001,MUZAFFARABAD,1981-09-05,,34,19
MUZAFFARABAD001,MUZAFFARABAD,1981-09-06,,33,21
MUZAFFARABAD001,MUZAFFARABAD,1981-09-07,,34,19
MUZAFFARABAD001,MUZAFFARABAD,1981-09-08,,33,20
MUZAFFARABAD001,MUZAFFARABAD,1981-09-09,,34,17
MUZAFFARABAD001,MUZAFFARABAD,1981-09-10,,33,19
MUZAFFARABAD001,MUZAFFARABAD,1981-09-11,,31,16
MUZAFFARABAD001,MUZAFFARABAD,1981-09-12,,32,17
MUZAFFARABAD001,MUZAFFARABAD,1981-09-13,,33,17
MUZAFFARABAD001,MUZAFFARABAD,1981-09-14,,34,17
MUZAFFARABAD001,MUZAFFARABAD,1981-09-15,,35,19
MUZAFFARABAD001,MUZAFFARABAD,1981-09-16,,34,21
MUZAFFARABAD001,MUZAFFARABAD,1981-09-17,,34,22
MUZAFFARABAD001,MUZAFFARABAD,1981-09-18,,34,18
MUZAFFARABAD001,MUZAFFARABAD,1981-09-19,,29,19
MUZAFFARABAD001,MUZAFFARABAD,1981-09-20,,31,18
MUZAFFARABAD001,MUZAFFARABAD,1981-09-21,,32,19
MUZAFFARABAD001,MUZAFFARABAD,1981-09-22,,33,18
MUZAFFARABAD001,MUZAFFARABAD,1981-09-23,,32,20
MUZAFFARABAD001,MUZAFFARABAD,1981-09-24,,34,21
MUZAFFARABAD001,MUZAFFARABAD,1981-09-25,,33,21
MUZAFFARABAD001,MUZAFFARABAD,1981-09-26,,34,19
MUZAFFARABAD001,MUZAFFARABAD,1981-09-27,,34,19
MUZAFFARABAD001,MUZAFFARABAD,1981-09-28,,34,19
MUZAFFARABAD001,MUZAFFARABAD,1981-09-29,,34,21
MUZAFFARABAD001,MUZAFFARABAD,1981-09-30,,33,15
MUZAFFARABAD001,MUZAFFARABAD,1981-10-01,,26,17
MUZAFFARABAD001,MUZAFFARABAD,1981-10-02,,28,14
MUZAFFARABAD001,MUZAFFARABAD,1981-10-03,,30,14
MUZAFFARABAD001,MUZAFFARABAD,1981-10-04,,29,14
MUZAFFARABAD001,MUZAFFARABAD,1981-10-05,,31,14
MUZAFFARABAD001,MUZAFFARABAD,1981-10-06,,31,14
MUZAFFARABAD001,MUZAFFARABAD,1981-10-07,,31,14
MUZAFFARABAD001,MUZAFFARABAD,1981-10-08,,31,13
MUZAFFARABAD001,MUZAFFARABAD,1981-10-09,,31,13
MUZAFFARABAD001,MUZAFFARABAD,1981-10-10,,30,13
MUZAFFARABAD001,MUZAFFARABAD,1981-10-11,,30,13
MUZAFFARABAD001,MUZAFFARABAD,1981-10-12,,30,13
MUZAFFARABAD001,MUZAFFARABAD,1981-10-13,,30,14
MUZAFFARABAD001,MUZAFFARABAD,1981-10-14,,31,14
MUZAFFARABAD001,MUZAFFARABAD,1981-10-15,,30,15
MUZAFFARABAD001,MUZAFFARABAD,1981-10-16,,26,13
MUZAFFARABAD001,MUZAFFARABAD,1981-10-17,,22,14
MUZAFFARABAD001,MUZAFFARABAD,1981-10-18,,26,13
MUZAFFARABAD001,MUZAFFARABAD,1981-10-19,,26,13
MUZAFFARABAD001,MUZAFFARABAD,1981-10-20,,23,12
MUZAFFARABAD001,MUZAFFARABAD,1981-10-21,,25,12
MUZAFFARABAD001,MUZAFFARABAD,1981-10-22,,25,11
MUZAFFARABAD001,MUZAFFARABAD,1981-10-23,,27,12
MUZAFFARABAD001,MUZAFFARABAD,1981-10-24,,26,12
MUZAFFARABAD001,MUZAFFARABAD,1981-10-25,,26,12
MUZAFFARABAD001,MUZAFFARABAD,1981-10-26,,26,12
MUZAFFARABAD001,MUZAFFARABAD,1981-10-27,,28,12
MUZAFFARABAD001,MUZAFFARABAD,1981-10-28,,22,13
MUZAFFARABAD001,MUZAFFARABAD,1981-10-29,,20,9
MUZAFFARABAD001,MUZAFFARABAD,1981-10-30,,24,10
MUZAFFARABAD001,MUZAFFARABAD,1981-10-31,,26,9
MUZAFFARABAD001,MUZAFFARABAD,1981-11-01,,26,8
MUZAFFARABAD001,MUZAFFARABAD,1981-11-02,,26,9
MUZAFFARABAD001,MUZAFFARABAD,1981-11-03,,25,11
MUZAFFARABAD001,MUZAFFARABAD,1981-11-04,,25,11
MUZAFFARABAD001,MUZAFFARABAD,1981-11-05,,25,9
MUZAFFARABAD001,MUZAFFARABAD,1981-11-06,,26,9
MUZAFFARABAD001,MUZAFFARABAD,1981-11-07,,26,8
MUZAFFARABAD001,MUZAFFARABAD,1981-11-08,,26,8
MUZAFFARABAD001,MUZAFFARABAD,1981-11-09,,25,8
MUZAFFARABAD001,MUZAFFARABAD,1981-11-10,,25,9
MUZAFFARABAD001,MUZAFFARABAD,1981-11-11,,22,10
MUZAFFARABAD001,MUZAFFARABAD,1981-11-12,,20,9
MUZAFFARABAD001,MUZAFFARABAD,1981-11-13,,21,8
MUZAFFARABAD001,MUZAFFARABAD,1981-11-14,,21,7
MUZAFFARABAD001,MUZAFFARABAD,1981-11-15,,23,7
MUZAFFARABAD001,MUZAFFARABAD,1981-11-16,,24,7
MUZAFFARABAD001,MUZAFFARABAD,1981-11-17,,23,7
MUZAFFARABAD001,MUZAFFARABAD,1981-11-18,,21,7
MUZAFFARABAD001,MUZAFFARABAD,1981-11-19,,23,7
MUZAFFARABAD001,MUZAFFARABAD,1981-11-20,,22,6
MUZAFFARABAD001,MUZAFFARABAD,1981-11-21,,22,6
MUZAFFARABAD001,MUZAFFARABAD,1981-11-22,,20,6
MUZAFFARABAD001,MUZAFFARABAD,1981-11-23,,22,6
MUZAFFARABAD001,MUZAFFARABAD,1981-11-24,,22,8
MUZAFFARABAD001,MUZAFFARABAD,1981-11-25,,16,10
MUZAFFARABAD001,MUZAFFARABAD,1981-11-26,,17,7
MUZAFFARABAD001,MUZAFFARABAD,1981-11-27,,19,6
MUZAFFARABAD001,MUZAFFARABAD,1981-11-28,,20,6
MUZAFFARABAD001,MUZAFFARABAD,1981-11-29,,19,4
MUZAFFARABAD001,MUZAFFARABAD,1981-11-30,,19,4
MUZAFFARABAD001,MUZAFFARABAD,1981-12-01,,18,4
MUZAFFARABAD001,MUZAFFARABAD,1981-12-02,,18,6
MUZAFFARABAD001,MUZAFFARABAD,1981-12-03,,19,10
MUZAFFARABAD001,MUZAFFARABAD,1981-12-04,,19,6
MUZAFFARABAD001,MUZAFFARABAD,1981-12-05,,18,5
MUZAFFARABAD001,MUZAFFARABAD,1981-12-06,,19,4
MUZAFFARABAD001,MUZAFFARABAD,1981-12-07,,16,4
MUZAFFARABAD001,MUZAFFARABAD,1981-12-08,,17,4
MUZAFFARABAD001,MUZAFFARABAD,1981-12-09,,16,3
MUZAFFARABAD001,MUZAFFARABAD,1981-12-10,,19,3
MUZAFFARABAD001,MUZAFFARABAD,1981-12-11,,17,3
MUZAFFARABAD001,MUZAFFARABAD,1981-12-12,,17,1
MUZAFFARABAD001,MUZAFFARABAD,1981-12-13,,17,1
MUZAFFARABAD001,MUZAFFARABAD,1981-12-14,,17,1
MUZAFFARABAD001,MUZAFFARABAD,1981-12-15,,16,1
MUZAFFARABAD001,MUZAFFARABAD,1981-12-16,,15,1
MUZAFFARABAD001,MUZAFFARABAD,1981-12-17,,15,1
MUZAFFARABAD001,MUZAFFARABAD,1981-12-18,,15,0
MUZAFFARABAD001,MUZAFFARABAD,1981-12-19,,14,0
MUZAFFARABAD001,MUZAFFARABAD,1981-12-20,,14,0
MUZAFFARABAD001,MUZAFFARABAD,1981-12-21,,15,1
MUZAFFARABAD001,MUZAFFARABAD,1981-12-22,,15,1
MUZAFFARABAD001,MUZAFFARABAD,1981-12-23,,14,1
MUZAFFARABAD001,MUZAFFARABAD,1981-12-24,,15,2
MUZAFFARABAD001,MUZAFFARABAD,1981-12-25,,16,2
MUZAFFARABAD001,MUZAFFARABAD,1981-12-26,,16,3
MUZAFFARABAD001,MUZAFFARABAD,1981-12-27,,15,14
MUZAFFARABAD001,MUZAFFARABAD,1981-12-28,,14,6
MUZAFFARABAD001,MUZAFFARABAD,1981-12-29,,18,6
MUZAFFARABAD001,MUZAFFARABAD,1981-12-30,,17,3
MUZAFFARABAD001,MUZAFFARABAD,1981-12-31,,18,3
MUZAFFARABAD001,MUZAFFARABAD,1982-01-01,,19.1,4.4
MUZAFFARABAD001,MUZAFFARABAD,1982-01-02,,15.3,4.4
MUZAFFARABAD001,MUZAFFARABAD,1982-01-03,,18.4,5
MUZAFFARABAD001,MUZAFFARABAD,1982-01-04,,15.3,5.6
MUZAFFARABAD001,MUZAFFARABAD,1982-01-05,,14.2,3.6
MUZAFFARABAD001,MUZAFFARABAD,1982-01-06,,18.3,3.1
MUZAFFARABAD001,MUZAFFARABAD,1982-01-07,,20.6,3.9
MUZAFFARABAD001,MUZAFFARABAD,1982-01-08,,20.6,4.7
MUZAFFARABAD001,MUZAFFARABAD,1982-01-09,,17.8,2.8
MUZAFFARABAD001,MUZAFFARABAD,1982-01-10,,19.1,2.9
MUZAFFARABAD001,MUZAFFARABAD,1982-01-11,,19.1,2.9
MUZAFFARABAD001,MUZAFFARABAD,1982-01-12,,19.7,2.2
MUZAFFARABAD001,MUZAFFARABAD,1982-01-13,,19.7,2.2
MUZAFFARABAD001,MUZAFFARABAD,1982-01-14,,19.1,2.2
MUZAFFARABAD001,MUZAFFARABAD,1982-01-15,,19.7,1.7
MUZAFFARABAD001,MUZAFFARABAD,1982-01-16,,22.4,1.6
MUZAFFARABAD001,MUZAFFARABAD,1982-01-17,,21.4,1.7
MUZAFFARABAD001,MUZAFFARABAD,1982-01-18,,21.8,2.8
MUZAFFARABAD001,MUZAFFARABAD,1982-01-19,,16.3,7.2
MUZAFFARABAD001,MUZAFFARABAD,1982-01-20,,18.7,3.9
MUZAFFARABAD001,MUZAFFARABAD,1982-01-21,,19.7,3.2
MUZAFFARABAD001,MUZAFFARABAD,1982-01-22,,13.1,0
MUZAFFARABAD001,MUZAFFARABAD,1982-01-23,,1.8,0
MUZAFFARABAD001,MUZAFFARABAD,1982-01-24,,4.1,2.2
MUZAFFARABAD001,MUZAFFARABAD,1982-01-25,,9.1,0.6
MUZAFFARABAD001,MUZAFFARABAD,1982-01-26,,6.9,1.1
MUZAFFARABAD001,MUZAFFARABAD,1982-01-27,,11.9,2.9
MUZAFFARABAD001,MUZAFFARABAD,1982-01-28,,12,2.8
MUZAFFARABAD001,MUZAFFARABAD,1982-01-29,,13,3.3
MUZAFFARABAD001,MUZAFFARABAD,1982-01-30,,14.1,3.9
MUZAFFARABAD001,MUZAFFARABAD,1982-01-31,,11.1,5
MUZAFFARABAD001,MUZAFFARABAD,1982-02-01,,14.7,5
MUZAFFARABAD001,MUZAFFARABAD,1982-02-02,,17.4,5
MUZAFFARABAD001,MUZAFFARABAD,1982-02-03,,13.4,5.6
MUZAFFARABAD001,MUZAFFARABAD,1982-02-04,,8.3,4.6
MUZAFFARABAD001,MUZAFFARABAD,1982-02-05,,15.8,2.8
MUZAFFARABAD001,MUZAFFARABAD,1982-02-06,,18,2.2
MUZAFFARABAD001,MUZAFFARABAD,1982-02-07,,17.4,2.8
MUZAFFARABAD001,MUZAFFARABAD,1982-02-08,,8.6,1.7
MUZAFFARABAD001,MUZAFFARABAD,1982-02-09,,16.3,2.8
MUZAFFARABAD001,MUZAFFARABAD,1982-02-10,,12.4,6.7
MUZAFFARABAD001,MUZAFFARABAD,1982-02-11,,9.4,5
MUZAFFARABAD001,MUZAFFARABAD,1982-02-12,,14.7,5.6
MUZAFFARABAD001,MUZAFFARABAD,1982-02-13,,15.2,4.4
MUZAFFARABAD001,MUZAFFARABAD,1982-02-14,,18.3,4.4
MUZAFFARABAD001,MUZAFFARABAD,1982-02-15,,20.2,5.6
MUZAFFARABAD001,MUZAFFARABAD,1982-02-16,,15.8,6.1
MUZAFFARABAD001,MUZAFFARABAD,1982-02-17,,17.4,6.7
MUZAFFARABAD001,MUZAFFARABAD,1982-02-18,,15.2,5.6
MUZAFFARABAD001,MUZAFFARABAD,1982-02-19,,16.9,5.6
MUZAFFARABAD001,MUZAFFARABAD,1982-02-20,,6.9,3.3
MUZAFFARABAD001,MUZAFFARABAD,1982-02-21,,5.6,1.7
MUZAFFARABAD001,MUZAFFARABAD,1982-02-22,,11.1,1.8
MUZAFFARABAD001,MUZAFFARABAD,1982-02-23,,13.6,2.4
MUZAFFARABAD001,MUZAFFARABAD,1982-02-24,,16.7,4.5
MUZAFFARABAD001,MUZAFFARABAD,1982-02-25,,16.6,4.6
MUZAFFARABAD001,MUZAFFARABAD,1982-02-26,,18.4,4.8
MUZAFFARABAD001,MUZAFFARABAD,1982-02-27,,18.3,7.7
MUZAFFARABAD001,MUZAFFARABAD,1982-02-28,,12.4,4.9
MUZAFFARABAD001,MUZAFFARABAD,1982-03-01,,13.3,4.7
